ElementName,FamilyName,CategoryName,ItemName,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Length,Depth,Height,Volume,Surface
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
1号出入口800mm钻孔灌注桩-12m,桩-混凝土圆形桩,结构基础,钻孔灌注桩,1066.1814846245788,522.1860650650565,-30.18372703412072,1069.4258807094707,525.4304611499483,9.186351706036747,3.2443960848918323,3.2443960848918323,39.37007874015747,414.41362030163174,531.9807292171231
